order_date,delivery_date,client_id,client_name,product_family,quantity,unit_price,revenue,on_time,non_conformity,unit_cost,margin,margin_rate
2023-05-19,2023-06-06,CL002,Stellantis,Emboutissage,2519,9.4,23678.6,Yes,No,4.72,11788.92,49.79
2024-08-04,2024-09-27,CL005,Thales,Emboutissage,4737,8.73,41354.01,Yes,No,2.57,29179.92,70.56
2023-07-28,2023-09-05,CL017,Dassault Aviation,Chaudronnerie,691,1448.09,1000630.19,No,No,1035.14,285348.45,28.52
2022-07-13,2022-09-02,CL006,Schneider Electric,Découpage,3942,1.27,5006.34,Yes,No,0.84,1695.06,33.86
2024-04-26,2024-05-28,CL002,Stellantis,Chaudronnerie,2139,689.07,1473920.73,Yes,No,1188.31,-1067874.36,-72.45
2023-12-16,2024-01-30,CL004,Safran,Tôlerie,4859,145.73,708102.07,Yes,Yes,215.13,-337214.6,-47.62
2024-11-15,2024-12-19,CL022,Mecachrome,Tôlerie,4026,321.61,1294801.86,No,No,218.93,413389.68,31.93
2022-06-22,2022-07-03,CL026,Hydro Extrusion,Tôlerie,3312,276.63,916198.56,Yes,No,101.08,581421.6,63.46
2022-11-22,2022-12-06,CL011,Total Energies,Emboutissage,729,8.8,6415.2,Yes,No,1.17,5562.27,86.7
2024-04-15,2024-05-16,CL008,Valeo,Emboutissage,84,9.57,803.88,Yes,No,3.63,498.96,62.07
2023-12-25,2024-01-27,CL012,Alstom,Emboutissage,1303,4.64,6045.92,Yes,No,4.58,78.18,1.29
2022-08-13,2022-10-04,CL008,Valeo,Découpage,1932,2.78,5370.96,No,No,0.6,4211.76,78.42
2023-06-16,2023-07-15,CL011,Total Energies,Chaudronnerie,4167,1948.73,8120357.91,Yes,No,1337.67,2546287.02,31.36
2022-04-23,2022-05-29,CL022,Mecachrome,Emboutissage,4979,3.49,17376.71,Yes,Yes,6.88,-16878.81,-97.13
2022-05-20,2022-07-10,CL020,Hutchinson,Chaudronnerie,329,1626.3,535052.7,No,No,827.28,262877.58,49.13
2023-07-13,2023-09-04,CL008,Valeo,Chaudronnerie,2159,605.43,1307123.37,Yes,No,1337.09,-1579653.94,-120.85
2022-01-01,2022-01-30,CL029,Timet,Chaudronnerie,1462,1426.63,2085733.06,Yes,No,366.1,1550494.86,74.34
2022-03-31,2022-05-25,CL008,Valeo,Découpage,4979,1.64,8165.56,No,No,0.38,6273.54,76.83
2023-10-16,2023-12-08,CL026,Hydro Extrusion,Découpage,1565,4.48,7011.2,Yes,No,0.43,6338.25,90.4
2022-11-16,2022-12-12,CL030,Ugitech,Tôlerie,4217,302.67,1276359.39,Yes,No,220.07,348324.2,27.29
2022-05-19,2022-06-12,CL017,Dassault Aviation,Tôlerie,3042,133.67,406624.14,Yes,No,54.42,241078.5,59.29
2024-04-24,2024-05-18,CL020,Hutchinson,Chaudronnerie,470,603.86,283814.2,Yes,No,1347.77,-349637.7,-123.19
2022-09-16,2022-09-24,CL020,Hutchinson,Tôlerie,896,272.23,243918.08,No,No,79.71,172497.92,70.72
2024-06-20,2024-06-30,CL023,Figeac Aero,Chaudronnerie,3543,1930.88,6841107.84,Yes,No,523.95,4984752.99,72.86
2023-11-21,2023-12-27,CL016,Soitec,Découpage,3946,3.96,15626.16,Yes,No,2.93,4064.38,26.01
2022-01-10,2022-02-18,CL014,Plastic Omnium,Découpage,1125,2.7,3037.5,Yes,No,1.0,1912.5,62.96
2022-09-18,2022-10-30,CL030,Ugitech,Découpage,1085,2.02,2191.7,Yes,No,1.08,1019.9,46.53
2022-06-21,2022-07-15,CL011,Total Energies,Emboutissage,3886,5.94,23082.84,Yes,No,4.75,4624.34,20.03
2024-06-16,2024-07-29,CL007,Faurecia,Chaudronnerie,4625,1547.05,7155106.25,Yes,No,487.87,4898707.5,68.46
2022-01-13,2022-02-07,CL016,Soitec,Découpage,4917,4.03,19815.51,No,No,1.0,14898.51,75.19
2022-11-17,2023-01-09,CL013,Michelin,Chaudronnerie,1934,784.3,1516836.2,Yes,Yes,460.26,626693.36,41.32
2022-11-25,2022-12-29,CL027,Constellium,Tôlerie,936,374.52,350550.72,Yes,No,189.55,173131.92,49.39
2024-02-24,2024-04-10,CL015,Forvia,Tôlerie,4662,346.0,1613052.0,Yes,No,339.32,31142.16,1.93
2024-02-16,2024-03-13,CL024,Aubert & Duval,Découpage,2291,4.82,11042.62,Yes,No,2.96,4261.26,38.59
2024-06-29,2024-08-23,CL016,Soitec,Chaudronnerie,1065,1875.96,1997897.4,Yes,No,498.61,1466877.75,73.42
2022-11-14,2022-12-23,CL027,Constellium,Découpage,4684,4.05,18970.2,Yes,No,1.46,12131.56,63.95
2022-08-24,2022-09-11,CL021,Lisi Group,Tôlerie,551,375.53,206917.03,Yes,No,181.32,107009.71,51.72
2022-11-30,2023-01-26,CL023,Figeac Aero,Découpage,2171,1.73,3755.83,Yes,No,3.43,-3690.7,-98.27
2023-01-11,2023-02-01,CL024,Aubert & Duval,Chaudronnerie,2261,1722.74,3895115.14,Yes,No,357.21,3087463.33,79.27
2023-08-11,2023-09-27,CL009,Saint-Gobain,Tôlerie,1062,242.38,257407.56,No,No,147.61,100645.74,39.1
2023-05-28,2023-07-12,CL003,Airbus,Emboutissage,4579,3.45,15797.55,Yes,No,5.3,-8471.15,-53.62
2024-07-06,2024-07-14,CL019,MBDA,Tôlerie,2754,222.87,613783.98,Yes,No,338.64,-318830.58,-51.95
2024-05-22,2024-06-26,CL020,Hutchinson,Emboutissage,3879,8.52,33049.08,Yes,No,1.68,26532.36,80.28
2022-09-27,2022-11-13,CL005,Thales,Découpage,4491,1.17,5254.47,Yes,No,1.03,628.74,11.97
2024-03-08,2024-03-24,CL010,Legrand,Découpage,4167,2.55,10625.85,Yes,No,1.02,6375.51,60.0
2023-12-26,2024-01-03,CL017,Dassault Aviation,Chaudronnerie,4620,1086.24,5018428.8,Yes,No,166.37,4249799.4,84.68
2022-01-05,2022-03-03,CL015,Forvia,Emboutissage,4535,1.33,6031.55,Yes,No,4.51,-14421.3,-239.1
2024-04-30,2024-05-17,CL023,Figeac Aero,Découpage,4685,1.38,6465.3,Yes,No,2.45,-5012.95,-77.54
2022-03-19,2022-04-07,CL025,Manoir Industries,Emboutissage,1570,8.44,13250.8,Yes,No,4.5,6185.8,46.68
2023-07-28,2023-08-13,CL008,Valeo,Découpage,3772,4.24,15993.28,Yes,No,0.53,13994.12,87.5
2022-05-12,2022-06-01,CL015,Forvia,Tôlerie,1174,181.59,213186.66,Yes,Yes,56.81,146491.72,68.72
2023-08-24,2023-09-17,CL021,Lisi Group,Découpage,2732,4.44,12130.08,Yes,No,0.97,9480.04,78.15
2024-12-01,2025-01-27,CL030,Ugitech,Chaudronnerie,2368,1589.21,3763249.28,Yes,No,505.77,2565585.92,68.17
2022-03-30,2022-04-14,CL014,Plastic Omnium,Tôlerie,480,238.06,114268.8,Yes,No,282.76,-21456.0,-18.78
2023-02-06,2023-03-23,CL020,Hutchinson,Chaudronnerie,1426,1547.13,2206207.38,Yes,No,340.83,1720183.8,77.97
2022-10-23,2022-11-26,CL028,Aperam,Tôlerie,1478,482.6,713282.8,Yes,No,48.89,641023.38,89.87
2023-09-08,2023-09-17,CL007,Faurecia,Emboutissage,818,5.13,4196.34,Yes,No,3.18,1595.1,38.01
2024-03-10,2024-04-05,CL021,Lisi Group,Chaudronnerie,181,629.17,113879.77,Yes,No,664.65,-6421.88,-5.64
2023-02-26,2023-03-10,CL023,Figeac Aero,Découpage,4136,4.74,19604.64,Yes,No,1.74,12408.0,63.29
2024-11-12,2024-12-15,CL012,Alstom,Emboutissage,4152,6.43,26697.36,No,No,5.91,2159.04,8.09
2023-07-29,2023-09-26,CL017,Dassault Aviation,Découpage,4235,0.97,4107.95,Yes,No,0.61,1524.6,37.11
2022-05-23,2022-05-31,CL017,Dassault Aviation,Tôlerie,2409,307.71,741273.39,Yes,No,256.74,122786.73,16.56
2024-09-19,2024-10-24,CL010,Legrand,Tôlerie,1655,275.26,455555.3,Yes,No,141.45,221455.55,48.61
2023-10-27,2023-12-10,CL030,Ugitech,Découpage,67,4.35,291.45,Yes,No,1.29,205.02,70.34
2022-05-25,2022-06-03,CL029,Timet,Découpage,1139,2.89,3291.71,Yes,No,3.28,-444.21,-13.49
2024-10-03,2024-10-25,CL019,MBDA,Emboutissage,1363,3.3,4497.9,Yes,No,2.27,1403.89,31.21
2023-05-18,2023-06-23,CL014,Plastic Omnium,Découpage,777,3.54,2750.58,Yes,No,2.36,916.86,33.33
2024-03-31,2024-05-16,CL011,Total Energies,Chaudronnerie,3905,1176.64,4594779.2,Yes,No,486.66,2694371.9,58.64
2022-04-14,2022-04-22,CL002,Stellantis,Chaudronnerie,692,619.48,428680.16,Yes,No,779.0,-110387.84,-25.75
2024-11-28,2024-12-21,CL018,Naval Group,Découpage,3464,3.08,10669.12,Yes,Yes,2.82,900.64,8.44
2022-07-17,2022-09-02,CL007,Faurecia,Chaudronnerie,2018,1678.76,3387737.68,Yes,No,1250.97,863280.22,25.48
2023-08-02,2023-08-20,CL012,Alstom,Découpage,3152,0.63,1985.76,Yes,No,2.98,-7407.2,-373.02
2023-01-26,2023-03-08,CL026,Hydro Extrusion,Emboutissage,1800,6.68,12024.0,Yes,No,4.37,4158.0,34.58
2023-07-08,2023-08-26,CL002,Stellantis,Chaudronnerie,1487,829.25,1233094.75,Yes,No,453.51,558725.38,45.31
2024-11-04,2024-11-11,CL027,Constellium,Chaudronnerie,895,726.81,650494.95,Yes,No,973.15,-220474.3,-33.89
2023-04-23,2023-06-13,CL020,Hutchinson,Découpage,3916,2.27,8889.32,Yes,No,2.57,-1174.8,-13.22
2024-07-11,2024-08-01,CL018,Naval Group,Chaudronnerie,4502,815.64,3672011.28,Yes,No,153.47,2981089.34,81.18
2023-02-24,2023-03-28,CL006,Schneider Electric,Tôlerie,1548,424.51,657141.48,Yes,No,173.35,388795.68,59.16
2022-06-06,2022-07-19,CL024,Aubert & Duval,Emboutissage,2083,3.47,7228.01,Yes,No,6.01,-5290.82,-73.2
2023-07-04,2023-07-31,CL010,Legrand,Emboutissage,322,7.6,2447.2,No,No,3.78,1230.04,50.26
2024-10-17,2024-12-11,CL020,Hutchinson,Chaudronnerie,820,369.31,302834.2,Yes,No,532.33,-133676.4,-44.14
2024-09-23,2024-10-30,CL015,Forvia,Chaudronnerie,2245,1912.51,4293584.95,Yes,No,1238.47,1513219.8,35.24
2024-08-08,2024-09-08,CL005,Thales,Tôlerie,2867,330.04,946224.68,Yes,No,84.1,705109.98,74.52
2022-10-16,2022-11-14,CL020,Hutchinson,Tôlerie,2773,368.02,1020519.46,Yes,No,100.03,743136.27,72.82
2022-07-15,2022-08-14,CL003,Airbus,Chaudronnerie,2042,736.47,1503871.74,Yes,No,1006.09,-550564.04,-36.61
2023-08-21,2023-10-04,CL005,Thales,Chaudronnerie,1517,941.77,1428665.09,No,No,584.07,542630.9,37.98
2023-06-01,2023-07-05,CL030,Ugitech,Tôlerie,4555,150.7,686438.5,Yes,No,259.6,-496039.5,-72.26
2024-05-14,2024-06-10,CL025,Manoir Industries,Découpage,2580,4.7,12126.0,No,No,0.8,10062.0,82.98
2024-03-16,2024-05-04,CL008,Valeo,Tôlerie,1904,269.65,513413.6,Yes,No,114.46,295481.76,57.55
2024-03-25,2024-04-18,CL008,Valeo,Découpage,2715,3.34,9068.1,Yes,No,0.8,6896.1,76.05
2022-08-16,2022-09-27,CL008,Valeo,Emboutissage,606,7.61,4611.66,Yes,No,6.7,551.46,11.96
2022-08-04,2022-09-14,CL012,Alstom,Emboutissage,2157,4.34,9361.38,Yes,No,3.25,2351.13,25.12
2024-08-05,2024-09-25,CL024,Aubert & Duval,Tôlerie,625,374.05,233781.25,Yes,No,141.22,145518.75,62.25
2022-01-15,2022-01-30,CL023,Figeac Aero,Découpage,957,3.54,3387.78,Yes,No,0.35,3052.83,90.11
2022-02-16,2022-04-16,CL008,Valeo,Tôlerie,4661,367.55,1713150.55,Yes,No,83.33,1324749.42,77.33
2022-11-20,2023-01-03,CL011,Total Energies,Tôlerie,4383,270.15,1184067.45,Yes,No,167.66,449213.67,37.94
2024-04-23,2024-05-29,CL014,Plastic Omnium,Découpage,3774,2.22,8378.28,Yes,No,0.52,6415.8,76.58
2022-05-10,2022-06-29,CL008,Valeo,Tôlerie,2023,149.94,303328.62,Yes,No,195.88,-92936.62,-30.64
2022-04-05,2022-05-15,CL029,Timet,Emboutissage,3707,8.42,31212.94,No,No,3.57,17978.95,57.6
2023-09-19,2023-10-27,CL030,Ugitech,Chaudronnerie,500,1295.03,647515.0,Yes,Yes,1106.63,94200.0,14.55
2024-01-25,2024-02-03,CL024,Aubert & Duval,Chaudronnerie,4360,999.83,4359258.8,Yes,No,971.35,124172.8,2.85
2024-03-04,2024-03-13,CL028,Aperam,Tôlerie,2438,474.8,1157562.4,No,No,175.47,729766.54,63.04
2022-03-10,2022-04-13,CL010,Legrand,Découpage,4997,0.72,3597.84,Yes,No,1.02,-1499.1,-41.67
2022-01-11,2022-03-02,CL007,Faurecia,Découpage,551,4.33,2385.83,Yes,No,2.63,936.7,39.26
2024-05-21,2024-06-11,CL028,Aperam,Emboutissage,1297,9.98,12944.06,Yes,No,5.16,6251.54,48.3
2023-07-04,2023-08-20,CL017,Dassault Aviation,Découpage,1643,4.49,7377.07,Yes,No,0.79,6079.1,82.41
2023-12-13,2024-01-11,CL004,Safran,Découpage,4930,4.15,20459.5,Yes,No,3.23,4535.6,22.17
2022-01-23,2022-03-10,CL029,Timet,Emboutissage,2936,4.37,12830.32,Yes,No,1.11,9571.36,74.6
2024-03-25,2024-04-11,CL013,Michelin,Tôlerie,1362,154.09,209870.58,Yes,No,52.34,138583.5,66.03
2022-12-12,2023-02-04,CL004,Safran,Chaudronnerie,4386,1522.73,6678693.78,Yes,No,376.06,5029294.62,75.3
2022-10-29,2022-12-06,CL005,Thales,Emboutissage,1308,3.74,4891.92,No,No,6.43,-3518.52,-71.93
2022-12-29,2023-02-09,CL026,Hydro Extrusion,Tôlerie,4878,129.22,630335.16,Yes,No,198.8,-339411.24,-53.85
2023-01-31,2023-03-11,CL022,Mecachrome,Emboutissage,3977,8.08,32134.16,Yes,No,5.66,9624.34,29.95
2022-08-06,2022-09-05,CL004,Safran,Tôlerie,4433,190.64,845107.12,Yes,No,106.77,371795.71,43.99
2022-05-21,2022-07-05,CL018,Naval Group,Emboutissage,2268,9.23,20933.64,Yes,No,3.79,12337.92,58.94
2024-08-15,2024-09-24,CL006,Schneider Electric,Tôlerie,4657,428.28,1994499.96,No,No,147.86,1305915.94,65.48
2024-09-11,2024-10-15,CL024,Aubert & Duval,Emboutissage,2083,8.63,17976.29,Yes,No,5.92,5644.93,31.4
2024-09-19,2024-11-01,CL024,Aubert & Duval,Tôlerie,711,397.21,282416.31,No,No,42.12,252468.99,89.4
2024-04-07,2024-04-20,CL023,Figeac Aero,Emboutissage,1929,8.93,17225.97,Yes,No,2.24,12905.01,74.92
2023-11-14,2023-11-24,CL022,Mecachrome,Chaudronnerie,2470,1650.34,4076339.8,Yes,No,332.24,3255707.0,79.87
2024-09-30,2024-11-12,CL002,Stellantis,Chaudronnerie,4272,1284.52,5487469.44,Yes,No,1222.58,264607.68,4.82
2022-12-22,2022-12-29,CL023,Figeac Aero,Découpage,4274,1.83,7821.42,No,No,1.8,128.22,1.64
2024-10-04,2024-10-11,CL011,Total Energies,Tôlerie,4334,449.69,1948956.46,Yes,No,162.33,1245418.24,63.9
2024-06-06,2024-07-29,CL028,Aperam,Emboutissage,376,8.57,3222.32,Yes,No,3.53,1895.04,58.81
2022-05-07,2022-06-02,CL014,Plastic Omnium,Tôlerie,537,262.8,141123.6,Yes,No,341.16,-42079.32,-29.82
2024-10-05,2024-10-30,CL030,Ugitech,Chaudronnerie,4896,270.34,1323584.64,Yes,No,1211.34,-4607136.0,-348.08
2023-08-27,2023-10-01,CL005,Thales,Tôlerie,3728,337.34,1257603.52,No,No,257.51,297606.24,23.66
2024-10-10,2024-10-26,CL006,Schneider Electric,Emboutissage,3619,1.46,5283.74,Yes,No,2.53,-3872.33,-73.29
2022-02-20,2022-03-16,CL010,Legrand,Tôlerie,3945,466.83,1841644.35,Yes,No,87.03,1498311.0,81.36
2024-11-18,2024-12-22,CL008,Valeo,Emboutissage,4629,9.65,44669.85,Yes,No,6.51,14535.06,32.54
2024-02-18,2024-03-30,CL014,Plastic Omnium,Chaudronnerie,2163,541.08,1170356.04,Yes,No,673.08,-285516.0,-24.4
2024-03-24,2024-05-12,CL024,Aubert & Duval,Chaudronnerie,1918,1417.5,2718765.0,Yes,No,491.23,1776585.86,65.35
2023-02-24,2023-04-18,CL003,Airbus,Chaudronnerie,3022,366.08,1106293.76,Yes,No,733.36,-1109920.16,-100.33
2024-09-09,2024-10-16,CL012,Alstom,Découpage,4238,3.78,16019.64,Yes,No,3.24,2288.52,14.29
2024-04-04,2024-05-07,CL016,Soitec,Chaudronnerie,3032,825.12,2501763.84,Yes,No,627.7,598577.44,23.93
2024-10-21,2024-11-07,CL028,Aperam,Tôlerie,3493,356.47,1245149.71,Yes,No,212.23,503830.32,40.46
2023-07-21,2023-09-14,CL030,Ugitech,Découpage,2730,2.18,5951.4,Yes,No,2.87,-1883.7,-31.65
2023-01-06,2023-03-02,CL023,Figeac Aero,Chaudronnerie,1780,462.02,822395.6,Yes,No,678.19,-384782.6,-46.79
2024-07-24,2024-09-06,CL017,Dassault Aviation,Tôlerie,4123,232.75,959628.25,Yes,Yes,108.57,511994.14,53.35
2023-10-23,2023-11-03,CL001,Renault,Tôlerie,1787,100.7,179950.9,Yes,No,348.28,-442425.46,-245.86
2024-08-26,2024-09-09,CL023,Figeac Aero,Tôlerie,4222,309.6,1307131.2,Yes,No,336.32,-112811.84,-8.63
2022-07-21,2022-08-30,CL010,Legrand,Emboutissage,807,1.37,1105.59,Yes,No,6.01,-3744.48,-338.69
2022-11-09,2023-01-02,CL025,Manoir Industries,Découpage,3225,2.87,9255.75,Yes,Yes,2.5,1193.25,12.89
2022-04-27,2022-06-24,CL023,Figeac Aero,Tôlerie,3798,448.87,1704808.26,Yes,No,127.88,1219120.02,71.51
2024-07-25,2024-08-12,CL010,Legrand,Emboutissage,2986,8.54,25500.44,Yes,No,6.45,6240.74,24.47
2023-07-29,2023-09-11,CL021,Lisi Group,Chaudronnerie,3747,1789.01,6703420.47,Yes,No,487.2,4877882.07,72.77
2022-09-01,2022-09-08,CL024,Aubert & Duval,Tôlerie,1721,464.92,800127.32,No,No,287.25,305770.07,38.22
2023-06-21,2023-07-28,CL002,Stellantis,Emboutissage,762,1.94,1478.28,Yes,No,6.49,-3467.1,-234.54
2022-03-16,2022-03-26,CL009,Saint-Gobain,Tôlerie,2479,107.94,267583.26,Yes,No,224.95,-290067.79,-108.4
2023-01-21,2023-03-17,CL022,Mecachrome,Découpage,3979,3.01,11976.79,Yes,No,2.87,557.06,4.65
2023-04-20,2023-06-10,CL013,Michelin,Découpage,1402,4.52,6337.04,Yes,No,2.83,2369.38,37.39
2023-02-22,2023-04-19,CL025,Manoir Industries,Chaudronnerie,2615,1953.83,5109265.45,Yes,No,383.38,4106726.75,80.38
2022-12-13,2022-12-24,CL016,Soitec,Tôlerie,687,70.82,48653.34,Yes,No,245.4,-119936.46,-246.51
2023-10-02,2023-11-07,CL018,Naval Group,Emboutissage,115,4.2,483.0,No,No,1.29,334.65,69.29
2024-07-27,2024-08-26,CL019,MBDA,Chaudronnerie,3297,583.21,1922843.37,No,No,779.89,-648453.96,-33.72
2024-08-12,2024-08-21,CL012,Alstom,Tôlerie,4763,390.18,1858427.34,Yes,No,86.1,1448333.04,77.93
2024-05-25,2024-06-11,CL008,Valeo,Chaudronnerie,1956,1352.35,2645196.6,Yes,No,664.6,1345239.0,50.86
2024-02-02,2024-03-24,CL017,Dassault Aviation,Emboutissage,1105,2.08,2298.4,Yes,No,5.95,-4276.35,-186.06
2023-10-26,2023-11-05,CL015,Forvia,Chaudronnerie,1792,1070.34,1918049.28,Yes,No,1383.83,-561774.08,-29.29
2022-01-25,2022-02-26,CL010,Legrand,Chaudronnerie,4551,1433.79,6525178.29,Yes,No,540.63,4064771.16,62.29
2023-12-11,2024-01-13,CL015,Forvia,Chaudronnerie,3267,1602.21,5234420.07,Yes,No,810.26,2587300.65,49.43
2022-06-26,2022-08-17,CL015,Forvia,Tôlerie,2007,59.02,118453.14,Yes,No,196.06,-275039.28,-232.19
2022-10-12,2022-11-30,CL023,Figeac Aero,Emboutissage,4879,9.01,43959.79,Yes,No,6.71,11221.7,25.53
2022-03-04,2022-04-06,CL007,Faurecia,Découpage,1571,3.06,4807.26,No,No,1.83,1932.33,40.2
2024-09-29,2024-11-16,CL013,Michelin,Tôlerie,4016,415.36,1668085.76,Yes,No,255.22,643122.24,38.55
2023-10-24,2023-12-20,CL017,Dassault Aviation,Découpage,1685,4.14,6975.9,Yes,No,3.25,1499.65,21.5
2023-10-28,2023-12-23,CL009,Saint-Gobain,Découpage,1132,1.35,1528.2,Yes,No,1.49,-158.48,-10.37
2022-06-05,2022-06-17,CL008,Valeo,Tôlerie,3991,99.58,397423.78,Yes,No,319.17,-876383.69,-220.52
2024-12-08,2024-12-29,CL020,Hutchinson,Tôlerie,1311,374.58,491074.38,Yes,No,324.0,66310.38,13.5
2024-08-24,2024-10-22,CL026,Hydro Extrusion,Emboutissage,953,2.41,2296.73,Yes,No,6.56,-3954.95,-172.2
2024-04-28,2024-06-03,CL027,Constellium,Emboutissage,4560,8.65,39444.0,Yes,No,2.4,28500.0,72.25
2023-11-20,2024-01-07,CL021,Lisi Group,Chaudronnerie,955,1507.14,1439318.7,Yes,No,644.45,823868.95,57.24
2022-05-28,2022-07-10,CL018,Naval Group,Découpage,610,4.29,2616.9,No,No,3.09,732.0,27.97
2022-12-08,2023-01-20,CL013,Michelin,Emboutissage,2710,3.69,9999.9,No,Yes,2.96,1978.3,19.78
2023-04-21,2023-06-08,CL016,Soitec,Chaudronnerie,4830,769.88,3718520.4,Yes,No,896.32,-610705.2,-16.42
2024-12-22,2025-02-03,CL009,Saint-Gobain,Emboutissage,1427,7.04,10046.08,Yes,No,1.44,7991.2,79.55
2023-07-15,2023-08-25,CL012,Alstom,Tôlerie,1534,64.15,98406.1,Yes,No,52.73,17518.28,17.8
2022-11-23,2022-12-22,CL012,Alstom,Emboutissage,3776,7.54,28471.04,Yes,No,3.3,16010.24,56.23
2024-09-16,2024-09-28,CL006,Schneider Electric,Découpage,260,4.26,1107.6,No,No,2.15,548.6,49.53
2022-08-03,2022-08-13,CL019,MBDA,Emboutissage,1554,4.74,7365.96,Yes,No,3.17,2439.78,33.12
2023-03-11,2023-04-04,CL028,Aperam,Découpage,88,3.94,346.72,Yes,No,2.15,157.52,45.43
2024-08-09,2024-08-24,CL007,Faurecia,Tôlerie,3133,128.57,402809.81,No,No,197.25,-215174.44,-53.42
2023-12-24,2024-02-17,CL025,Manoir Industries,Découpage,907,1.95,1768.65,Yes,No,2.49,-489.78,-27.69
2022-02-01,2022-03-08,CL003,Airbus,Emboutissage,4886,9.77,47736.22,No,No,4.79,24332.28,50.97
2023-11-01,2023-11-20,CL016,Soitec,Chaudronnerie,235,1975.39,464216.65,Yes,No,674.55,305697.4,65.85
2022-10-12,2022-12-04,CL018,Naval Group,Tôlerie,1219,280.67,342136.73,Yes,No,168.87,136284.2,39.83
2023-03-05,2023-05-02,CL016,Soitec,Emboutissage,4908,9.41,46184.28,Yes,No,1.59,38380.56,83.1
2022-10-13,2022-11-05,CL023,Figeac Aero,Tôlerie,4847,285.23,1382509.81,Yes,No,196.67,429250.32,31.05
2024-11-08,2024-12-29,CL007,Faurecia,Tôlerie,2188,181.21,396487.48,Yes,No,219.96,-84785.0,-21.38
2022-01-18,2022-02-25,CL004,Safran,Emboutissage,2689,3.4,9142.6,Yes,No,3.7,-806.7,-8.82
2024-02-08,2024-04-02,CL027,Constellium,Emboutissage,2895,9.37,27126.15,Yes,No,2.75,19164.9,70.65
2023-08-13,2023-09-10,CL025,Manoir Industries,Chaudronnerie,2816,510.4,1437286.4,No,No,1049.28,-1517486.08,-105.58
2024-10-06,2024-10-16,CL030,Ugitech,Tôlerie,713,310.83,221621.79,Yes,No,58.52,179897.03,81.17
2022-07-13,2022-07-24,CL008,Valeo,Tôlerie,2554,299.99,766174.46,Yes,No,323.05,-58895.24,-7.69
2023-05-17,2023-06-29,CL013,Michelin,Emboutissage,2380,7.66,18230.8,Yes,No,0.83,16255.4,89.16
2024-09-14,2024-10-31,CL013,Michelin,Découpage,3291,2.75,9050.25,Yes,No,3.38,-2073.33,-22.91
2022-04-24,2022-06-18,CL017,Dassault Aviation,Emboutissage,4720,3.45,16284.0,Yes,No,3.61,-755.2,-4.64
2024-08-04,2024-08-23,CL017,Dassault Aviation,Tôlerie,338,126.23,42665.74,Yes,Yes,164.99,-13100.88,-30.71
2024-04-10,2024-05-20,CL005,Thales,Emboutissage,4238,6.59,27928.42,Yes,No,2.32,18096.26,64.8
2024-07-13,2024-09-02,CL006,Schneider Electric,Chaudronnerie,4940,1494.18,7381249.2,Yes,No,152.69,6626960.6,89.78
2022-02-24,2022-03-24,CL019,MBDA,Découpage,130,3.06,397.8,Yes,No,1.18,244.4,61.44
2024-03-10,2024-05-08,CL013,Michelin,Emboutissage,974,7.65,7451.1,Yes,No,1.39,6097.24,81.83
2024-02-17,2024-03-17,CL025,Manoir Industries,Chaudronnerie,4234,454.74,1925369.16,Yes,No,971.37,-2187411.42,-113.61
2022-06-11,2022-08-07,CL028,Aperam,Tôlerie,3685,447.11,1647600.35,No,No,135.51,1148246.0,69.69
2022-03-28,2022-04-06,CL026,Hydro Extrusion,Emboutissage,2086,6.24,13016.64,No,No,5.53,1481.06,11.38
2022-02-24,2022-04-13,CL014,Plastic Omnium,Tôlerie,342,107.08,36621.36,Yes,No,100.18,2359.8,6.44
2024-10-28,2024-12-07,CL022,Mecachrome,Chaudronnerie,3378,1031.47,3484305.66,Yes,No,1274.3,-820279.74,-23.54
2024-04-12,2024-05-20,CL004,Safran,Tôlerie,1326,430.16,570392.16,Yes,No,199.74,305536.92,53.57
2022-11-09,2022-12-30,CL028,Aperam,Chaudronnerie,1206,1815.61,2189625.66,Yes,No,284.28,1846783.98,84.34
2024-01-29,2024-03-26,CL007,Faurecia,Chaudronnerie,3180,676.37,2150856.6,No,No,645.06,99565.8,4.63
2023-03-19,2023-05-13,CL008,Valeo,Chaudronnerie,1439,1480.28,2130122.92,Yes,No,400.52,1553774.64,72.94
2022-11-24,2022-12-21,CL025,Manoir Industries,Emboutissage,365,1.9,693.5,Yes,No,1.96,-21.9,-3.16
2024-12-13,2025-02-03,CL013,Michelin,Tôlerie,4244,65.1,276284.4,No,No,194.51,-549216.04,-198.79
2024-01-31,2024-03-21,CL027,Constellium,Tôlerie,1536,302.18,464148.48,Yes,No,246.65,85294.08,18.38
2023-08-02,2023-08-29,CL006,Schneider Electric,Découpage,3907,3.63,14182.41,Yes,No,3.22,1601.87,11.29
2024-12-10,2025-01-29,CL006,Schneider Electric,Découpage,38,4.08,155.04,Yes,No,1.91,82.46,53.19
2024-10-03,2024-10-20,CL024,Aubert & Duval,Découpage,1023,2.03,2076.69,Yes,No,3.39,-1391.28,-67.0
2022-04-06,2022-05-21,CL028,Aperam,Découpage,2712,0.53,1437.36,Yes,No,3.31,-7539.36,-524.53
2024-03-24,2024-04-03,CL021,Lisi Group,Tôlerie,837,265.78,222457.86,Yes,No,307.49,-34911.27,-15.69
2023-05-06,2023-07-02,CL030,Ugitech,Chaudronnerie,4456,228.54,1018374.24,Yes,No,769.97,-2412612.08,-236.91
